College_Name,College_ID,Branch_Name,Branch_ID,College_Branch_ID,Caste,Gender,Percentile,Rank,University_Category
"College of Engineering, Pune",6006,Mechanical Engineering,600661210,6006-600661210,NT3,Female,96.5677344,5136.0,State Level
"College of Engineering, Pune",6006,Mechanical Engineering,600661210,6006-600661210,NT3,General,98.5973944,1973.0,State Level
"College of Engineering, Pune",6006,Mechanical Engineering,600661210,6006-600661210,OBC,Female,96.0417728,5979.0,State Level
"College of Engineering, Pune",6006,Mechanical Engineering,600661210,6006-600661210,OBC,General,37.6726418,75753.0,State Level
"College of Engineering, Pune",6006,Mechanical Engineering,600661210,6006-600661210,OPEN,General,95.3764197,14136957.0,State Level
"College of Engineering, Pune",6006,Mechanical Engineering,600661210,6006-600661210,Other,Female,97.9470199,2985.0,State Level
"College of Engineering, Pune",6006,Mechanical Engineering,600661210,6006-600661210,PWD,General,66.1416397,47679.0,State Level
"College of Engineering, Pune",6006,Mechanical Engineering,600661210,6006-600661210,SC,Female,89.3910139,16168.0,State Level
"College of Engineering, Pune",6006,Mechanical Engineering,600661210,6006-600661210,SC,General,48.4337349,66047.0,State Level
"College of Engineering, Pune",6006,Mechanical Engineering,600661210,6006-600661210,ST,Female,78.1762608,32477.0,State Level
"College of Engineering, Pune",6006,Mechanical Engineering,600661210,6006-600661210,ST,General,84.0034174,24373.0,State Level
"College of Engineering, Pune",6006,Mechanical Engineering,600661210,6006-600661210,TFWS,General,99.0655304,1279.0,State Level
"College of Engineering, Pune",6006,Mechanical Engineering,600661210,6006-600661210,VJ,Female,92.2038124,11901.0,State Level
"College of Engineering, Pune",6006,Mechanical Engineering,600661210,6006-600661210,VJ,General,95.3951022,6930.0,State Level
"College of Engineering, Pune",6006,Metallurgy and Material Technology,600669410,6006-600669410,DEF,General,88.2926829,17903.0,State Level
"College of Engineering, Pune",6006,Metallurgy and Material Technology,600669410,6006-600669410,EWS,General,95.4758899,6876.0,State Level
"College of Engineering, Pune",6006,Metallurgy and Material Technology,600669410,6006-600669410,NT1,Female,84.5627299,23481.0,State Level
"College of Engineering, Pune",6006,Metallurgy and Material Technology,600669410,6006-600669410,NT1,General,96.6237019,5017.0,State Level
"College of Engineering, Pune",6006,Metallurgy and Material Technology,600669410,6006-600669410,NT2,Female,81.0839804,28520.0,State Level
"College of Engineering, Pune",6006,Metallurgy and Material Technology,600669410,6006-600669410,NT2,General,91.9428064,12285.0,State Level
"College of Engineering, Pune",6006,Metallurgy and Material Technology,600669410,6006-600669410,NT3,General,93.7219044,9582.0,State Level
"College of Engineering, Pune",6006,Metallurgy and Material Technology,600669410,6006-600669410,OBC,Female,93.3643237,10075.0,State Level
"College of Engineering, Pune",6006,Metallurgy and Material Technology,600669410,6006-600669410,OBC,General,95.2952595,7117.0,State Level
"College of Engineering, Pune",6006,Metallurgy and Material Technology,600669410,6006-600669410,OPEN,General,87.8982812,454818546.0,State Level
"College of Engineering, Pune",6006,Metallurgy and Material Technology,600669410,6006-600669410,Other,Female,95.3222508,7090.0,State Level
"College of Engineering, Pune",6006,Metallurgy and Material Technology,600669410,6006-600669410,PWD,General,26.7293565,84591.0,State Level
"College of Engineering, Pune",6006,Metallurgy and Material Technology,600669410,6006-600669410,SC,Female,87.9403016,18448.0,State Level
"College of Engineering, Pune",6006,Metallurgy and Material Technology,600669410,6006-600669410,SC,General,75.0550381,36849.0,State Level
"College of Engineering, Pune",6006,Metallurgy and Material Technology,600669410,6006-600669410,ST,Female,24.3486026,85776.0,State Level
"College of Engineering, Pune",6006,Metallurgy and Material Technology,600669410,6006-600669410,ST,General,62.3075719,52042.0,State Level
"College of Engineering, Pune",6006,Metallurgy and Material Technology,600669410,6006-600669410,TFWS,General,97.5056804,3658.0,State Level
"College of Engineering, Pune",6006,Metallurgy and Material Technology,600669410,6006-600669410,VJ,Female,61.8916532,52342.0,State Level
"College of Engineering, Pune",6006,Metallurgy and Material Technology,600669410,6006-600669410,VJ,General,94.0636635,9039.0,State Level
"Cummins College of Engineering For Women, Sukhali (Gupchup), Tal. Hingna Hingna Nagpur",4304,Computer Engineering,430424550F,4304-430424550F,EWS,General,76.2200713,35131.0,State Level
"Cummins College of Engineering For Women, Sukhali (Gupchup), Tal. Hingna Hingna Nagpur",4304,Computer Engineering,430424550F,4304-430424550F,NT1,Female,70.8970412,42159.0,State Level
"Cummins College of Engineering For Women, Sukhali (Gupchup), Tal. Hingna Hingna Nagpur",4304,Computer Engineering,430424550F,4304-430424550F,NT2,Female,49.5849968,65077.0,State Level
"Cummins College of Engineering For Women, Sukhali (Gupchup), Tal. Hingna Hingna Nagpur",4304,Computer Engineering,430424550F,4304-430424550F,OBC,Female,65.83909,48427.0,State Level
"Cummins College of Engineering For Women, Sukhali (Gupchup), Tal. Hingna Hingna Nagpur",4304,Computer Engineering,430424550F,4304-430424550F,Other,Female,73.8187976,38433.0,State Level
"Cummins College of Engineering For Women, Sukhali (Gupchup), Tal. Hingna Hingna Nagpur",4304,Computer Engineering,430424550F,4304-430424550F,SC,Female,56.5641602,58478.0,State Level
"Cummins College of Engineering For Women, Sukhali (Gupchup), Tal. Hingna Hingna Nagpur",4304,Computer Engineering,430424550F,4304-430424550F,ST,Female,41.0748854,73323.0,State Level
"Cummins College of Engineering For Women, Sukhali (Gupchup), Tal. Hingna Hingna Nagpur",4304,Computer Engineering,430424550F,4304-430424550F,VJ,Female,1.402151,100123.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Chemical Engineering,625050710,6250-625050710,EWS,General,59.7867199,54790.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Chemical Engineering,625050710,6250-625050710,NT2,General,37.5662711,76085.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Chemical Engineering,625050710,6250-625050710,OBC,General,23.6405669,86939.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Chemical Engineering,625050710,6250-625050710,OPEN,General,26.7293565,6127784693.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Chemical Engineering,625050710,6250-625050710,Other,Female,55.5758493,59254.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Chemical Engineering,625050710,6250-625050710,SC,Female,25.2726609,85464.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Chemical Engineering,625050710,6250-625050710,TFWS,General,75.66613,36259.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Civil Engineering,625019110,6250-625019110,EWS,General,36.4202981,77162.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Civil Engineering,625019110,6250-625019110,NT2,General,10.0211076,95532.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Civil Engineering,625019110,6250-625019110,NT3,General,8.1817268,96601.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Civil Engineering,625019110,6250-625019110,OBC,General,6.5584481,97518.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Civil Engineering,625019110,6250-625019110,OPEN,General,0.7236908,94100100431.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Civil Engineering,625019110,6250-625019110,Other,Female,3.1153786,99249.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Civil Engineering,625019110,6250-625019110,Other,General,10.1324503,95430.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Computer Science and Engineering,625024210,6250-625024210,DEF,General,61.274009,53492.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Computer Science and Engineering,625024210,6250-625024210,EWS,General,86.2320068,20920.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Computer Science and Engineering,625024210,6250-625024210,NT1,Female,68.3243751,45537.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Computer Science and Engineering,625024210,6250-625024210,NT1,General,82.0130279,27257.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Computer Science and Engineering,625024210,6250-625024210,NT2,Female,80.9151082,28845.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Computer Science and Engineering,625024210,6250-625024210,NT2,General,78.924514,31592.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Computer Science and Engineering,625024210,6250-625024210,NT3,Female,33.9863671,78583.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Computer Science and Engineering,625024210,6250-625024210,NT3,General,76.4866569,34892.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Computer Science and Engineering,625024210,6250-625024210,OBC,Female,80.7066037,29303.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Computer Science and Engineering,625024210,6250-625024210,OBC,General,79.5702879,30689.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Computer Science and Engineering,625024210,6250-625024210,OPEN,General,74.6585417,2427937273.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Computer Science and Engineering,625024210,6250-625024210,Other,Female,84.2624154,23856.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Computer Science and Engineering,625024210,6250-625024210,Other,General,68.5336468,45233.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Computer Science and Engineering,625024210,6250-625024210,SC,Female,67.7556744,46695.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Computer Science and Engineering,625024210,6250-625024210,SC,General,56.8008151,57993.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Computer Science and Engineering,625024210,6250-625024210,ST,General,66.2408483,47539.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Computer Science and Engineering,625024210,6250-625024210,TFWS,General,91.0713354,13530.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Computer Science and Engineering,625024210,6250-625024210,VJ,Female,57.2430271,57657.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Computer Science and Engineering,625024210,6250-625024210,VJ,General,55.0214592,60290.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Computer Science and Engineering(Artificial Intelligence and Machine Learning),625091110,6250-625091110,DEF,General,81.0839804,28434.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Computer Science and Engineering(Artificial Intelligence and Machine Learning),625091110,6250-625091110,EWS,General,81.6162428,27850.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Computer Science and Engineering(Artificial Intelligence and Machine Learning),625091110,6250-625091110,NT1,General,71.2480897,41434.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Computer Science and Engineering(Artificial Intelligence and Machine Learning),625091110,6250-625091110,NT2,General,65.4219452,49214.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Computer Science and Engineering(Artificial Intelligence and Machine Learning),625091110,6250-625091110,NT3,General,25.2726609,85415.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Computer Science and Engineering(Artificial Intelligence and Machine Learning),625091110,6250-625091110,OBC,Female,73.9633214,38248.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Computer Science and Engineering(Artificial Intelligence and Machine Learning),625091110,6250-625091110,OBC,General,74.6585417,37136.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Computer Science and Engineering(Artificial Intelligence and Machine Learning),625091110,6250-625091110,OPEN,General,64.167253,3080149755.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Computer Science and Engineering(Artificial Intelligence and Machine Learning),625091110,6250-625091110,Other,Female,75.4365724,36407.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Computer Science and Engineering(Artificial Intelligence and Machine Learning),625091110,6250-625091110,SC,Female,44.8674577,69670.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Computer Science and Engineering(Artificial Intelligence and Machine Learning),625091110,6250-625091110,TFWS,General,89.1153604,16519.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Computer Science and Engineering(Artificial Intelligence and Machine Learning),625091110,6250-625091110,VJ,General,33.9863671,78492.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Computer Science and Engineering(Data Science),625091210,6250-625091210,DEF,General,8.6176951,96093.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Computer Science and Engineering(Data Science),625091210,6250-625091210,EWS,General,79.3664875,31061.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Computer Science and Engineering(Data Science),625091210,6250-625091210,NT1,Female,64.167253,49749.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Computer Science and Engineering(Data Science),625091210,6250-625091210,NT1,General,71.0624183,41745.0,State Level
"D.Y. Patil College of Engineering and Technology, Kolhapur",6250,Computer Science and Engineering(Data Science),625091210,6250-625091210,NT2,Female,77.8069117,32984.0,State Level
